ID	apKa1	bpKa1	atoms
85269864	11.56	-4.65	12,2
85269862	12.32	-4.07	16,13
85269861	11.92	1.61	11,27
85269860	8.70	-0.43	7,9
85269858	11.66	-5.98	13,8
85269856	6.06	-0.14	11,7
85269855	12.29	2.96	11,29
85269853	10.27	5.41	4,15
85269852	11.00	4.29	13,30
85269850	18.45	3.56	16,22
85269847	8.79	-4.36	29,10
85269846	7.88	-3.20	12,23
85269843		3.42	24
85269835	9.39	-4.24	12,10
85269832		3.79	9
85269829	13.62	-4.44	25,2
85269821	9.61	-0.02	6,14
85269818	12.76	-4.82	10,2
85269816	12.30	-0.39	14,10
85269815	8.13	-4.59	10,23
85269814	12.13	-0.85	9,16
85269812	13.05	-4.82	8,22
85269808	13.90	1.93	9,24
85269804	9.13	-6.71	9,15
85269798	12.82	-4.82	8,22
85269796	13.75	-4.11	14,9
85269791	11.46	-6.71	17,12
85269788	9.70	-3.71	15,17
85269787	11.69	-1.07	4,3
85269772	9.06	-4.69	19,4
85269769	10.75	-6.41	25,26
85269764	15.71	0.27	14,8
85269763		-2.34	17
85269752	14.02	-4.90	17,13
85269748	8.28	3.26	10,6
85269744	9.29	-5.77	9,7
85269738	13.65	-2.59	16,10
85269737	12.27	1.53	12,11
85269732	4.37	-1.23	23,20
85269730	10.17	3.42	8,23
85269727	12.83	-3.41	7,9
85269720		-9.55	20
85269716	12.71	-4.00	13,27
85269715	11.00	4.29	19,15
85269714	13.55	4.60	16,26
85269712	12.72	4.38	20,25
85269711	11.98	2.05	15,21
85269710	10.29	-0.97	17,5
85269706	10.78	-4.08	8,21
85269705	12.32	5.62	19,23
85269700		-1.19	19
85269699	6.93	3.94	9,25
85269697	7.92	-4.16	10,19
85269690		1.08	7
85269689	9.71	-4.29	25,25
85269688	13.77	0.66	11,6
85269680	12.11	-6.12	5,4
85269679	12.74	-1.99	19,10
85269678	12.80	0.53	12,7
85269675	10.27	0.81	15,25
85269671		0.52	9
85269668	7.48	-4.39	11,10
85269667	11.75	-1.22	13,8
85269666	12.64	0.17	16,11
85269664	14.67	-1.31	17,19
85269663	10.37	-4.17	14,4
85269662	10.69	-3.68	13,24
85269660	11.14	0.46	16,22
85269658	13.32	7.28	8,22
85269649	11.46	-6.64	15,10
85269648	9.41	-1.99	21,10
85269644	11.48	-4.31	25,29
85269635	13.78	-2.93	17,19
85269633	10.92	-2.97	13,9
85269631	10.38	1.56	12,9
85269626	12.33	-3.95	11,13
85269623	4.07	1.60	33,23
85269612	11.23	-2.25	11,18
85269611	16.69	-4.83	13,26
85269602	10.30	4.11	31,22
85269599	12.99	-2.66	8,22
85269595	9.87	3.42	24,7
85269591	9.48	-4.31	24,24
85269580	14.32	-6.55	14,13
85269579	12.66	-4.98	8,7
85269574	13.59	6.36	16,27
85269564		3.42	7
85269558	18.75	1.61	13,23
85269554	12.58	-7.12	8,14
85269553	14.70	1.61	18,13
85269550	12.55	-1.70	7,16
85269545	12.50	2.89	16,2
85269541	13.69	-4.41	19,11
85269534	11.89	-6.91	10,16
85269529	14.55	-1.09	21,23
85269526	12.80	1.41	20,6
85269520	14.05	1.02	19,26
85269515	14.70	1.41	20,6
85269513	6.88	-3.58	22,31
85269511	11.64	2.71	13,9
85269509	12.99	-3.49	15,29
85269504	14.71	-4.55	17,26
85269503	11.77	-3.64	5,8
85269502	13.68	-2.06	11,18
85269501	11.75	3.75	18,3
85269498	9.71	-2.90	27,33
85269497	10.32	-2.52	21,20
85269489	9.89	-1.21	21,28
85269487	7.04	0.49	12,30
85269486	9.20	5.59	10,21
85269483	12.88	1.31	13,23
85269482	10.84	-1.60	16,9
85269479	10.08	1.01	26,11
85269476	4.38	-1.00	24,21
85269475	10.01	-4.96	23,26
85269470	12.61	-3.75	22,24
85269469	12.74	-6.64	16,11
85269467	13.34	-6.40	16,15
85269466	9.94	-2.84	12,18
85269465	12.87	-6.80	17,10
85269463	14.22	-5.95	16,15
85269454	13.62	-6.90	4,11
85269444		-1.89	19
85269443	9.19	-4.57	11,21
85269442	5.03	-0.57	23,20
85269438	11.54	4.71	21,10
85269433	6.44	-2.96	9,33
85269431	11.05	-2.44	29,30
85269427	12.22	-6.29	8,10
85269426	11.14	-4.54	5,20
85269423	13.22	1.01	10,17
85269401	11.00	1.95	7,13
85269397	12.31	-6.62	19,10
85269386	13.62	-3.13	10,25
85269385	10.51	-2.21	13,17
85269380	12.69	3.21	27,22
85269379		-1.62	10
85269377	10.17	0.85	14,7
85269373	11.65	-4.87	17,24
85269368	14.16	4.67	15,4
85269352	12.16	-4.07	13,26
85269350	10.09	-4.27	8,8
85269331		3.20	20
85269328	11.59	2.69	13,9
85269321	13.20	-1.07	13,11
85269314	12.80	-2.92	11,6
85269307	10.52	-0.91	14,22
85269299	14.49	-6.55	13,12
85269295	13.71	2.00	11,19
85269294	6.66	1.71	10,6
85269292	11.58	-6.58	11,17
85269287	12.94	-1.04	23,22
85269264	13.34	-1.27	19,14
85269254	7.87	-6.63	12,14
85269253		-1.34	16
85269246	12.73	-2.66	10,23
85269244	10.89	-0.68	15,20
85269240	12.10	-3.92	22,21
85269222	12.98	-4.02	13,2
85269216	10.34	-0.18	14,17
85269211		-0.34	5
85269209	9.83	0.80	10,6
85269197	9.20	-4.59	11,17
85269193	12.51	-0.32	10,8
85269188	11.74	-1.55	10,11
85269187	13.09	-6.56	9,26
85269186		3.41	11
85269185	13.20	6.26	9,16
85269174	12.47	-1.36	16,9
85269172	11.48	-4.94	19,23
85269169	16.12	0.29	27,10
85269164	9.01	1.59	25,17
85269155	9.05	-5.09	33,13
85269153	10.81	-1.97	28,19
85269147	12.10	9.01	12,8
85269145	12.59	-3.75	18,17
85269144	13.63	-1.99	12,11
85269140	10.02	0.68	11,13
85269138	11.48	-4.67	24,28
85269136	9.65	3.01	26,18
85269135	9.71	-2.91	24,30
85269131	11.46	-1.62	18,2
85269119	10.51	-7.05	7,13
85269114	12.49	4.19	11,27
85269111	13.65	-6.75	8,10
85269106	11.89	-2.12	11,10
85269095	13.41	-4.44	21,2
85269084	11.43	-4.61	12,8
85269079	12.87	4.19	19,14
85269078	14.71	-3.07	11,10
85269076	9.92	-7.06	13,12
85269073	11.83	1.82	9,16
85269063	10.78	4.97	14,13
85269054	19.11	-3.01	14,9
85269053	13.69	-4.80	32,23
85269052	14.05	1.02	15,22
85269049	13.64	5.45	13,3
85269041	16.69	-4.83	13,27
85269040	6.88	-3.63	9,19
85269032	14.20	-1.50	17,19
85269031	7.53	-1.81	28,19
85269030	14.13	-1.18	8,10
85269027	13.04	-4.41	15,2
85269022	10.48	-4.58	18,2
85269017	10.01	-0.10	14,10
85269016	12.10	-3.97	20,19
85269014	10.26	-3.08	15,11
85269006	13.07	-1.28	10,20
85269003	16.69	-4.83	13,29
85269001	16.69	-4.52	13,34
85268999	14.29	-1.96	17,19
85268996	10.61	-4.57	18,2
85268994	16.69	-4.83	22,35
85268991	15.04	-0.51	27,19
85268988	10.77	-0.11	25,27
85268987	11.40	-6.20	14,17
85268985	15.23	-1.14	11,10
85268983	6.88	-3.61	9,19
85268982	7.54	-0.63	11,18
85268977	13.06	-4.26	11,3
85268976	12.15	-6.97	5,12
85268975	13.38	2.25	21,14
85268969	16.09	1.07	34,25
85268967	7.09	-1.75	16,5
85268963	11.64	-4.12	14,5
85268961	7.93	-3.82	11,24
85268958	11.20	-4.12	14,5
85268943	8.87	-1.59	11,20
85268937	5.45	2.27	18,9
85268932	11.84	3.23	13,4
85268926	12.23	-4.03	22,21
85268922	12.60	-1.27	5,22
85268921	12.48	-4.12	8,17
85268915	13.70	-4.54	6,5
85268912	16.97	1.26	16,8
85268907	11.78	-3.56	5,8
85268905	9.09	-0.67	15,5
85268898	6.88	-3.64	9,19
85268895	7.95	1.39	10,13
85268892	13.11	-1.01	18,9
85268887	11.63	1.37	21,15
85268886	9.14	0.85	26,12
85268883	8.91	-3.78	11,15
85268869	10.27	5.02	26,31
85268866	11.57	-2.85	14,4
85268860	11.63	2.07	14,20
85268858	15.62	0.03	21,10
85268857		3.79	9
85268852	14.69	-1.27	20,22
85268850	7.02	1.71	10,6
85268847	13.33	0.84	10,6
85268846	11.39	4.97	8,15
85268844	9.19	1.62	23,9
85268842	11.21	0.58	7,4
85268832	13.76	-1.25	24,23
85268829	11.21	-5.08	26,15
85268828	13.30	-3.45	10,24
85268827	12.35	5.29	24,2
85268825	13.89	1.33	12,26
85268821	15.20	3.75	17,27
85268814		-4.55	12
85268813	12.61	6.54	5,21
85268809	12.77	1.92	5,24
85268807	10.19	7.83	13,19
85268805	13.78	0.22	8,20
85268803	9.42	1.45	9,17
85268801	12.79	1.02	10,20
85268794	12.63	-1.70	20,11
85268789		-1.37	12
85268788	12.09	8.11	6,2
85268784	10.16	-0.13	15,17
85268783	10.44	-0.18	16,19
85268782	10.17	-0.19	13,16
85268777	11.71	-0.69	9,13
85268768	13.66	-1.23	8,19
85268761	10.43	2.16	5,27
85268760	11.80	2.38	14,11
85268754	10.30	-3.07	18,29
85268752	12.38	-1.02	23,7
85268751	12.91	1.41	18,6
85268745	10.09	-4.27	8,8
85268741	7.60	-0.78	16,6
85268740	8.70	-0.17	7,9
85268739	9.71	-4.29	26,26
85268738	13.72	-4.10	17,14
85268733	11.38	-6.14	9,14
85268730	12.36	-6.98	8,11
85268721	8.49	-6.06	27,27
85268718	8.93	-3.98	12,26
85268717	14.56	-3.48	12,20
85268711	9.74	-0.45	16,5
85268710	9.73	1.09	4,3
85268709	12.98	-4.74	13,22
85268708	13.15	1.58	14,4
85268707	14.61	-6.38	16,5
85268705	9.73	0.68	4,3
85268703	2.23	-7.50	33,14
85268701	9.27	-4.60	25,25
85268697	13.50	-1.03	23,8
85268696		0.79	13
85268689	12.73	-2.95	8,10
85268685	14.56	-3.22	12,20
85268684	9.64	-7.66	15,17
85268682	11.69	-4.14	9,30
85268678	7.89	-1.01	9,20
85268670	8.70	-3.45	7,25
85268668	14.70	2.13	29,22
85268667	9.71	-4.29	27,27
85268666	6.13	0.33	20,10
85268662	7.82	-3.45	9,27
85268660	13.52	1.61	9,25
85268656	12.53	-1.75	11,5
85268654	12.51	-0.32	24,32
85268652	8.70	3.51	7,30
85268651	6.88	3.51	9,32
85268647	12.51	-0.32	10,8
85268645	13.29	-4.27	21,2
85268640	12.07	-1.75	11,5
85268637	11.34	0.94	17,23
85268636	13.20	-2.87	9,22
85268633	11.21	-6.83	14,9
85268629	6.13	0.25	9,19
85268628	10.16	-6.82	16,11
85268627	6.13	0.50	22,12
85268626	11.51	-2.91	7,4
85268621	6.13	1.03	22,12
85268618	7.82	-3.63	9,19
85268617	11.64	-4.88	10,3
85268616	13.07	-4.59	19,2
85268615	13.50	-1.81	11,10
85268613	9.48	-4.31	25,25
85268612	10.01	-2.87	10,16
85268600	12.56	-4.07	10,24
85268599	12.68	-3.22	14,13
85268598	13.11	-6.46	7,9
85268597		4.25	25
85268596	7.47	2.00	9,19
85268592	11.98	2.10	15,21
85268588		1.00	23
85268586	10.51	0.78	10,11
85268582	13.05	-8.05	15,14
85268581	9.95	3.51	9,5
85268579	10.43	2.99	21,16
85268574		0.19	22
85268573	13.09	5.43	12,3
85268571	11.52	1.15	12,4
85268569	13.49	-3.71	17,11
85268564	9.19	-4.64	11,21
85268546	8.32	-0.07	8,4
85268543	11.14	-5.26	13,23
85268541	14.03	1.41	9,22
85268538	9.20	-3.98	10,16
85268537	10.62	-4.03	18,20
85268536	14.72	-1.31	12,14
85268533		4.76	12
85268525	10.15	-2.50	13,8
85268522	11.98	-4.66	9,18
85268505	11.17	-4.91	13,16
85268496	13.24	-6.78	8,14
85268488	6.73	2.50	13,17
85268487	13.27	-4.51	15,7
85268485	13.23	-6.58	21,14
85268484	13.30	-2.54	10,11
85268480	5.35	-4.84	7,12
85268473	13.35	-4.74	15,25
85268468	5.28	-4.85	9,14
85268461	5.36	-4.84	9,14
85268460	5.48	-4.84	9,14
85268451	6.13	-1.91	9,19
85268447	8.42	5.21	26,14
85268434	11.45	-7.05	9,15
85268432	9.22	-1.15	15,14
85268431	13.69	1.13	12,8
85268424	9.79	-4.29	8,10
85268414	12.66	-4.89	12,13
85268410		1.08	13
85268407	7.81	-1.22	27,7
85268405	9.74	0.37	9,8
85268400	9.18	-4.48	19,21
85268391	16.83	-4.59	13,27
85268376	12.53	-6.72	10,16
85268375	14.56	-6.78	14,17
85268370	11.92	-4.34	11,2
85268365	12.40	2.00	5,28
85268361	14.58	-4.34	11,28
85268354	13.25	1.06	14,18
85268350	13.68	-4.51	34,2
85268349	11.95	7.95	12,8
85268348	7.75	-3.69	11,24
85268346	11.98	-4.89	15,7
85268345	12.50	-2.97	16,29
85268343	7.72	0.00	24,23
85268336	14.56	2.00	12,8
85268328	10.98	-6.21	14,17
85268326	9.68	5.70	10,12
85268319	11.24	-0.68	9,20
85268318	12.24	-2.66	10,24
85268317	13.80	-4.74	15,25
85268315	11.57	-4.44	21,2
85268314	11.70	-7.08	9,15
85268307	10.84	-4.14	10,30
85268306	18.47	-6.04	10,9
85268304	13.29	-4.14	8,27
85268300	12.01	-2.93	14,6
85268295	13.72	-4.14	9,27
85268293	13.72	-3.10	12,4
85268289		5.08	2
85268288	13.61	-5.80	13,12
85268287	14.47	-6.51	15,14
85268282	16.70	-4.84	13,25
85268279	12.50	-3.22	16,27
85268278	11.48	-3.21	9,20
85268272	7.72	0.00	25,24
85268270	12.93	-2.66	20,7
85268269	7.72	0.00	8,9
85268267	12.50	-7.14	16,22
85268266	13.24	-4.51	15,7
85268263	14.27	-6.35	13,12
85268258	12.32	-4.08	13,31
85268256	7.76	-0.69	12,20
85268255	11.22	1.61	17,10
85268251	7.72	0.00	8,9
85268248	18.47	-4.59	12,2
85268236	11.05	-3.69	20,19
85268233	14.68	-4.48	11,2
85268232	13.22	-4.06	10,29
85268225	13.59	-4.59	19,2
85268224	14.68	-4.36	11,2
85268222	14.13	-4.59	13,2
85268217	14.81	-4.54	19,2
85268214	11.75	1.00	17,23
85268209	9.48	-4.31	27,27
85268200	18.41	-6.01	10,9
85268196	18.46	-4.76	10,31
85268190	10.47	-0.70	12,11
85268172	12.13	1.82	13,20
85268171	11.61	1.44	9,26
85268167	14.23	-4.39	19,21
85268165	18.37	1.61	15,28
85268164	12.40	-0.34	18,29
85268161	9.23	-2.08	16,22
85268152	13.06	-4.38	11,3
85268151	14.56	-4.14	14,30
85268148	14.05	-2.95	23,30
85268144	11.07	-6.59	8,16
85268143	11.27	1.30	9,26
85268136	9.87	-4.89	27,25
85268126	12.11	-6.09	30,32
85268125	12.11	-6.09	21,23
85268122	12.78	-3.68	9,8
85268111	12.23	-4.10	21,20
85268109	13.37	0.13	7,21
85268107	18.71	-2.70	13,16
85268101	10.75	-4.87	25,2
85268100	12.58	-3.84	11,13
85268093	11.63	1.37	20,14
85268092	12.02	-3.76	8,10
85268089	13.42	3.23	17,23
85268086	14.72	-1.52	18,17
85268085	14.07	-1.75	12,11
85268076	8.25	-3.54	8,22
85268075	10.48	-0.24	15,17
85268074	12.16	-4.08	13,26
85268065	12.94	-2.54	8,25
85268055	13.02	-6.67	8,10
85268054	7.58	4.32	13,28
85268045	8.49	-3.69	28,12
85268042	11.04	-3.48	9,22
85268041	4.03	1.40	9,24
85268038	6.13	0.66	9,19
85268035	11.06	-2.25	15,32
85268031	2.27	-7.45	34,31
85268030	10.18	-0.05	8,4
85268028	10.81	5.94	14,15
85268020	14.39	1.45	13,22
85268018	13.37	-4.82	10,2
85268017	13.39	-4.82	10,2
85268012	11.54	-5.16	19,26
85268008	10.23	4.54	24,26
85268005	10.21	-5.02	24,8
85267997	9.71	-4.29	26,26
85267996	10.34	5.21	14,5
85267986	11.43	-4.53	9,2
85267984	13.96	-4.43	12,2
85267975	9.39	-3.03	13,15
85267974	12.31	-6.74	7,9
85267971	12.44	-7.11	10,8
85267970	9.77	2.32	15,12
85267965	12.95	-4.38	5,14
85267962	9.42	1.00	9,18
85267961	11.04	-4.88	9,15
85267958	13.61	1.75	6,17
85267956	12.50	-4.10	16,13
85267949	9.87	1.87	27,10
85267939	13.38	-2.43	13,8
85201907		6.42	36
85200269	6.74	-6.83	11,18
85200266	10.00	-2.87	20,26
85200263	10.35	0.88	4,3
85200261	9.05	-5.65	25,11
85200257	9.91	3.01	8,10
85200248	12.15	-3.72	6,5
85200239	11.21	-6.93	11,17
85200236	10.58	-3.22	11,22
85200232	5.31	-5.14	16,21
85200226	12.23	-2.93	14,6
85200213	9.71	-4.29	21,21
85200206	9.18	-4.59	25,25
85200202	5.36	-5.14	9,14
85200199	8.79	-4.52	14,2
85200197	12.99	-6.55	9,15
85200193	14.93	2.20	23,16
85200185	9.71	-4.29	24,24
85200174	12.31	-3.22	7,22
85200173	15.12	3.91	18,5
85200170	13.48	2.25	9,15
85200167	11.23	-4.91	23,10
85200165	9.48	-4.31	30,30
85200158	9.47	-4.31	25,25
85200154	12.92	-3.84	9,11
85200152	16.69	-5.06	16,34
85200143	18.46	-5.81	10,9
85200142	14.54	-6.40	15,14
85200140	12.14	-4.14	8,27
85200139	12.16	-4.46	13,2
85200138	13.02	-5.11	3,13
85200136	13.17	2.25	21,14
85200133	13.71	2.00	11,19
85200131	10.75	-6.96	13,16
85200129	15.07	-1.03	10,9
85200123	10.58	-1.14	12,11
85200117	9.68	-0.68	20,5
85200107		3.70	10
85200106	11.15	-1.37	11,12
85200105	13.62	-6.81	20,11
85200102	13.21	-4.27	15,5
85200101	10.11	-4.07	12,15
85200097	11.65	-3.91	20,9
85200090	10.26	-6.97	21,9
85200088	12.38	1.88	11,18
85200084	12.87	5.78	13,21
85200083	11.51	2.25	15,11
85200075	10.50	-0.87	10,11
85200071	12.58	-3.70	10,28
85200069	11.24	1.56	12,9
85200068	8.60	-4.50	12,10
85200062	9.67	3.51	21,28
85200055		-2.15	17
85200053	10.30	3.38	26,17
85200048	9.23	-4.55	14,8
85200045	11.52	-2.14	16,10
85200042	13.20	-0.68	7,18
85200039	16.69	-4.84	13,27
85200038	13.95	-0.32	26,25
85200037	10.07	-1.21	6,13
85200024	11.50	4.01	18,12
85200023	12.64	-1.36	10,20
85200022	12.67	-1.22	9,16
85200018	15.03	-1.97	18,17
85200016	15.53	2.01	14,8
85200006	9.91	-4.02	15,13
85200005	12.87	1.58	9,20
85200001	10.36	5.21	14,5
85199995	3.57	0.37	20,10
85199991	9.71	-4.29	24,24
85199990	13.19	-7.04	10,16
85199981	11.65	-4.87	9,2
85199980	13.58	-4.48	17,2
85199969	15.44	-0.34	13,5
85199962	8.42	-2.48	9,8
85199954	14.35	-4.82	11,2
85199946	14.49	-2.48	9,8
85199935	8.05	2.52	12,19
85199933	7.23	-5.88	11,14
85199930	12.16	2.98	19,6
85199928	10.38	-1.08	9,16
85199924	13.18	1.77	7,22
85199917	13.28	-0.52	14,21
85199916	11.90	-4.88	11,19
85199915	11.46	-6.70	19,14
85199910		3.92	22
85199906	14.77	-1.32	19,21
85199898	11.04	-4.01	9,22
85199896	11.63	2.07	14,20
85199894	13.62	-4.93	4,13
85199893	14.51	7.24	12,20
85199888	13.62	-4.14	4,24
85199879	11.64	2.03	13,9
85199878	11.45	-2.91	19,28
85199876	12.71	-6.64	16,11
85199873	12.82	-1.36	13,10
85199871	12.66	-4.90	12,11
85199870	12.50	-0.89	20,8
85199862	15.70	0.16	8,15
85199860	9.93	0.99	13,12
85199858	13.30	-6.46	12,4
85199857	6.13	0.09	18,8
85199845	12.30	-2.87	14,4
85199844	14.56	-6.78	12,15
85199835		-0.68	5
85199823	10.05	-3.09	23,10
85199822	6.83	-1.80	21,12
85199816	11.19	2.10	12,13
85199814	10.53	1.24	20,21
85199808	12.56	-0.32	17,12
85199806	11.10	-6.99	16,11
85199794	16.24	4.13	27,26
85199791	11.46	-6.64	15,10
85199774	11.81	-0.87	17,12
85199761	13.51	-0.65	7,19
85199759	10.20	2.34	28,19
85199752	9.42	0.54	9,17
85199742	12.98	1.68	8,24
85199741	12.19	-0.32	22,30
85199729	12.28	3.26	5,10
85199727	9.81	-5.48	32,32
85199724	8.76	0.12	22,15
85199718	16.69	-5.02	13,35
85199715	14.79	-4.59	19,2
85199705	5.51	-4.38	9,2
85199700	9.74	0.98	17,18
85199699	9.50	4.22	15,22
85199698	10.37	-4.85	11,18
85199695	9.93	0.93	11,10
85199691	12.51	-0.32	10,8
85199689	8.45	-1.25	7,9
85199688	11.39	-3.04	9,19
85199685	12.77	-7.09	17,12
85199671	13.55	3.97	10,5
85199666		-0.55	14
85199663	8.79	-0.72	7,5
85199655	9.40	-4.65	9,7
85199653	9.93	-0.47	25,26
85199650	9.41	-0.58	20,18
85199636	12.60	-3.77	20,19
85199624		2.40	24
85199614	5.13	-1.80	21,12
85199606	7.03	0.01	14,21
85199599	9.05	-6.70	31,21
85199598	13.56	1.27	8,19
85199589	10.99	-2.25	15,28
85199580		3.62	8
85199576	8.34	-0.60	27,5
85199575	13.56	-5.52	9,22
85199574		-2.10	9
85199571	17.55	-0.59	7,14
85199564	12.26	0.65	9,8
85199552	8.95	-4.61	10,27
85199551	13.18	-7.86	9,11
85199549	4.35	-1.18	22,19
85199547	13.99	-5.41	11,21
85199543	8.95	-2.35	17,7
85199541	15.70	-0.41	8,15
85199538	14.56	-4.83	12,2
85199528	7.72	0.00	24,23
85199526	10.06	2.70	13,15
85199523	7.58	1.00	32,22
85199517	11.52	-5.11	8,13
85199511	8.49	-6.06	23,23
85199509	9.81	1.93	13,15
85199508	14.74	-4.55	25,3
85199495	10.71	1.56	15,22
85199493	10.30	4.35	32,23
85199491	15.62	3.24	10,5
85199476	5.46	-4.84	10,15
85199473	11.63	1.31	16,9
85199470	11.43	-1.52	25,20
85199467	11.04	-0.34	9,22
85199466	6.88	-0.08	9,19
85199463	10.44	3.24	11,22
85199462	13.66	1.19	8,14
85199452	11.92	2.99	10,19
85199451	11.43	-1.41	24,19
85199446	8.56	0.40	8,9
85199441	10.19	-3.71	25,20
85199432	7.07	-1.67	11,21
85199426	14.20	1.33	8,13
85199425	10.20	2.37	29,20
85199423	11.61	-1.60	11,24
85199422	12.34	-4.17	10,9
85199418	11.19	-1.36	16,9
85199416	13.32	5.14	11,22
85199414	14.36	5.95	20,28
85199404	12.08	-4.68	22,20
85199403		2.42	13
85199402	9.37	-4.65	9,7
85199399		3.79	9
85199397	11.49	-0.39	7,9
85199394	9.73	-4.09	13,16
85199391	14.58	1.23	16,11
85199386	11.36	-4.01	17,32
85199363	13.48	-1.37	9,23
85199362	13.95	1.14	10,19
85199361	7.92	0.60	16,9
85199358	14.08	-4.46	13,3
85199357	12.29	1.06	11,15
85199353	16.46	1.87	27,16
85199347	11.83	1.41	18,6
85199339	15.64	2.75	16,26
85199335	18.46	-6.73	20,18
85199331	9.26	-4.62	16,10
85199328	9.93	-0.65	13,14
85199326	13.87	-4.46	10,12
85199325	11.63	2.07	17,23
85199322	13.84	3.78	10,28
85199317	14.24	-1.09	8,10
85199303	14.20	1.33	8,13
85199290	11.16	-2.32	5,13
85199287	11.08	0.62	15,20
85199286	13.81	-4.02	10,9
85199273	13.97	-4.27	15,17
85199264		-4.57	9
85199262	12.41	1.15	12,4
85199259	13.89	-4.16	10,12
85199253	12.12	-3.82	17,16
85199252	7.86	0.02	12,19
85199247	9.19	0.85	11,34
85199244	8.61	-4.38	16,26
85199239	13.64	1.04	8,18
85199236	11.82	1.77	7,22
85199235	12.98	-4.49	17,2
85199229	11.63	2.07	12,18
85199227	10.51	1.38	10,11
85199223	11.38	4.97	28,35
85199222	11.63	2.34	15,21
85199219	13.05	-4.59	11,2
85199218	12.80	4.90	11,20
85199216	10.34	1.04	14,13
85199210	12.99	-4.50	17,9
85199208	13.69	-6.40	15,14
85199200	13.62	-4.94	20,8
85199195	11.46	-1.62	18,2
85199194	8.68	-4.37	17,27
85199192	8.99	4.23	12,3
85199188	9.18	-4.12	17,14
85199186	14.53	4.78	21,15
85199185	10.40	1.56	10,17
85199179	9.08	-0.78	19,12
85199178	11.22	2.98	19,6
85199173	11.16	-4.62	5,23
85199165		3.81	23
85199161		-2.83	21
85199160	10.66	3.42	21,7
85199152	3.57	0.73	19,10
85199151	13.85	3.43	15,7
85199134	9.19	-4.39	10,20
85199131	7.12	-3.74	9,23
85199128	7.02	-0.90	11,21
85199127	9.68	5.70	10,12
85199121	14.94	2.26	18,14
85199119	9.87	-4.54	12,2
85199111	6.80	-4.14	7,29
85199071	10.09	-7.11	10,16
85199067	14.02	-4.82	10,2
85199066	9.78	1.15	17,28
85199059	10.97	-7.45	12,11
85199052	13.72	-3.15	6,19
85199049	10.50	-4.58	17,2
85199040	11.67	3.51	12,7
85199038	13.56	-2.81	9,28
85199026	12.18	-4.75	10,26
85199025	11.13	7.68	9,22
85199019	14.23	0.30	18,28
85199011	14.88	-1.17	16,18
85199008	9.18	-1.22	26,8
85199006		-2.62	25
85199002	13.21	-4.05	9,8
85199001	13.77	3.45	8,24
85198996	10.89	-0.68	7,5
85198991	12.26	-4.74	8,25
85198986	16.69	-4.84	13,25
85198984	11.54	-4.61	7,20
85198977	15.04	3.50	18,11
85198976	13.57	-4.48	10,2
85198971	13.06	-4.83	10,2
85198970	18.46	3.71	16,12
85198969	11.54	-4.10	7,26
85198967	13.68	-4.14	12,28
85198963	11.65	-4.41	9,2
85198960	14.45	-1.95	18,20
85198950	11.50	1.57	18,13
85198939	14.61	0.91	18,8
85198928	13.76	-0.92	7,25
85198913	12.89	-2.91	13,15
85198902	13.04	-3.21	7,18
85198901	13.23	1.44	26,11
85198900	12.15	1.04	14,21
85198891	18.71	1.56	16,8
85198878	11.71	-3.85	11,13
85198876	13.71	-7.09	10,8
85198871	12.01	2.23	11,8
85198864	12.40	1.56	12,9
85198854		2.37	9
85198851	14.05	-1.01	18,9
85198847	12.94	1.06	9,21
85198845	8.92	-4.80	10,14
85198832	10.37	-4.08	18,20
85198819	13.62	-4.90	21,8
85198802	13.87	-5.05	15,17
85198800	10.89	-0.68	15,20
85198791	8.56	0.40	8,9
85198790	10.45	-0.97	17,9
85198785		-2.56	12
85198781	16.69	-4.55	15,28
85198780	9.71	-2.91	26,32
85198771	13.87	7.30	13,21
85198767	9.93	-0.62	16,17
85198764	8.61	1.77	19,26
85198759	13.47	-4.20	4,3
85198755	14.23	-2.37	5,11
85198754	14.25	-4.28	4,3
85198751	11.21	-6.81	11,17
85198750	10.05	-6.64	9,5
85198747	7.76	0.58	16,9
85198745	12.05	-3.08	12,23
85198744	18.52	-3.21	32,31
85198737	10.71	-6.69	17,12
85198734	13.65	-0.76	6,19
85198728	13.09	-6.56	8,25
85198727	11.21	-6.89	11,17
85198724	12.45	-1.10	6,6
85198720	12.56	1.31	7,20
85198718	12.11	-6.09	5,4
85198712	13.63	-0.85	8,15
85198710	12.31	-6.62	7,17
85198701	12.04	-0.53	8,18
85198700	13.87	-4.63	9,22
85198696	13.45	5.57	5,16
85198694	8.16	-4.94	10,7
85198689	18.78	0.58	15,11
85198681		5.97	2
85198679	14.05	1.18	14,21
85198674	13.57	-4.48	17,2
85198666	14.56	0.66	11,6
85198664	11.95	8.23	19,23
85198661	14.04	3.73	9,24
85198654	9.15	-3.44	7,14
85198653	16.69	-4.07	16,33
85198650	13.48	-1.17	8,21
85198641	15.57	-7.82	17,16
85198640	13.62	-6.81	4,11
85198638		4.60	10
85198636	13.62	2.00	19,8
85198633	12.58	-4.52	11,10
85198629		-2.84	29
85198627	11.90	0.83	21,8
85198626	12.96	-4.38	4,16
85198621	12.73	1.41	20,6
85198620	13.29	-1.77	17,19
85198618	13.31	-2.55	25,32
85198617	6.17	0.00	7,16
85198604	14.26	1.41	9,22
85198602	10.17	-0.19	14,17
85198601	10.39	0.10	7,18
85198600	14.43	-0.83	19,18
